muscle,exercise,equipment,difficulty,link,image1,image2,video1,video2,step
Calves,Calves Stretch Variation Two,Stretches, Beginner ,https://musclewiki.com/Stretches/Male/Calves/Calves-Stretch-Variation-Two,https://www.musclewiki.com/media/uploads/male-strech-20-front.gif,https://www.musclewiki.com/media/uploads/male-strech-20-side.gif,https://youtu.be/nVX4f3pxMBY,https://youtu.be/lQCX-vTwNdU,"1. 양쪽 발을 바닥에 평평하게하고 어깨 앞에 한쪽 다리를 놓으면 다른 다리는 다른 어깨 뒤에이 위치를 반영해야합니다.시작 위치에서 두 무릎이 똑바로 있어야합니다.
2. 손의 손바닥을 앞면의 어깨 높이에 벽에 놓고 벽을 향해 기대어 무릎을 굽히고 앞다리를 똑바로 유지하면서 앞쪽 다리를 구부립니다.
3. 스트레치의 정점에서 일시 중지하고 시작 위치로 돌아갑니다.다리의 위치를 바꾸고 반복하십시오."
Calves,Calves Stretch Variation One,Stretches, Beginner ,https://musclewiki.com/Stretches/Male/Calves/Calves-Stretch-Variation-One,https://www.musclewiki.com/media/uploads/male-strech-21-front.gif,https://www.musclewiki.com/media/uploads/male-strech-21-side.gif,https://youtu.be/k3-yr6Mx3Rs,https://youtu.be/wwK_SIPTPqk,"1. 발 뒤꿈치를 땅에 대고 벽에 발을 넣으십시오.어깨 앞의 벽에 손을 넣으십시오.
2. 무릎을 똑바로 똑바로 세우고 천천히 벽을 향해 몸을 기울여 송아지 근육을 통해 스트레치가 연장되는 느낌이들 때 몇 초 동안 일시 중지하십시오.
3. 시작 위치로 돌아가서 다른 다리로 스트레칭을 반복하십시오."
Calves,Tip Toe Walking,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Calves/Tip-Toe-Walking,https://www.musclewiki.com/media/uploads/bodyweight-male-tiptoewalk-front.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-tiptoewalk-side.gif,https://youtu.be/lxUolcyfzzQ,https://youtu.be/Azz77HX0hZ0,"1. 발가락을 바닥에 가리 킵니다.
2. 천천히 앞뒤로 걸어갑니다
3. 걷는 동안 발 뒤꿈치를 가능한 한 오래 공중에 두십시오.
4. 운동이 끝날 때이 작업을 마지막으로하는 것이 유리할 수 있습니다."
Calves,Calf Raises,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Calves/Calf-Raises,https://www.musclewiki.com/media/uploads/bodyweight-male-calveraise-front.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-calveraise-side.gif,https://youtu.be/SbzE8-zB20A,https://youtu.be/iHj4ytLHZFU,"1. 플랫폼이나 접시의 발의 공을 균형을 잡고 벽을 사용하여 균형을 맞추기 위해 앞으로 기대어 있습니다.
2. 발 뒤꿈치를 땅쪽으로 내리고 일시 중지 한 다음 팁 발가락을 서서 움직임의 정점을 멈추는 것처럼 발의 공을 밀어 넣습니다.
3. 필요에 따라 반복하십시오."
Calves,Walking Calf Raises,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Calves/Walking-Calf-Raises,https://www.musclewiki.com/media/uploads/bodyweight-male-calveraisewalk-side.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-calveraisewalk-front.gif,https://youtu.be/d8lJnKjV8VI,https://youtu.be/TWvTlsRyizg,"1. 앞으로 걸어 가서 발가락을 땅에 밀어 넣으십시오.
2. 각 단계마다지면에서 발 뒤꿈치를 들어 올리고 송아지 근육 긴장
3. 각 다리에서 반복하고 천천히 앞으로 걸어갑니다"
Calves,Barbell Calf Raises,Barbell, Intermediate ,https://musclewiki.com/Barbell/Male/Calves/Barbell-Calf-Raises,https://www.musclewiki.com/media/uploads/male-barbell-calve-raise-front.gif,https://www.musclewiki.com/media/uploads/male-barbell-calve-raise-side.gif,https://youtu.be/bY7zLnTkoQY,https://youtu.be/KwAG55_GGGI,"1. 뒤에 막대를 놓습니다
2. 땅에서 발을 평평하게 시작하십시오
3. 무릎을 고정 상태로 유지하면서 발 뒤꿈치를 위로 뻗고 계약 된 위치에서 일시 중지하십시오.
4. 천천히 시작 위치로 돌아갑니다.반복하다."
Calves,Cable Calve Raise,Cables, Beginner ,https://musclewiki.com/Cables/Male/Calves/Cable-Calve-Raise,https://www.musclewiki.com/media/uploads/cable-male-calveraise-front.gif,https://www.musclewiki.com/media/uploads/cable-male-calveraise-side.gif,https://youtu.be/sM7CniRK1go,https://youtu.be/M6qnClG-TMg,"1. 케이블 세트가 바닥까지 끝까지 직선 막대 또는 EZ 막대 부착물을 사용하십시오.
2. 몇 단계 뒤로 걸어갑니다.
3. 송아지에서 수축이 느껴질 때까지 발 뒤꿈치를 똑바로 당기고 원래 위치로 돌아갑니다."
Calves,Band Calf Raise,Band, Beginner ,https://musclewiki.com/Band/Male/Calves/Band-Calf-Raise,https://www.musclewiki.com/media/uploads/band-male-calveraise-side.gif,https://www.musclewiki.com/media/uploads/band-male-calveraise-front.gif,https://youtu.be/gGSvCg1aKHc,https://youtu.be/1CNQgmIutyQ,"1. 밴드를 낮은 앵커 포인트에 부착하십시오.
2. 밴드가 팽팽해질 때까지 몇 걸음 떨어져 있습니다.
3. 약간 뒤로 기대어.발 뒤꿈치를 위아래로 올리십시오"
Calves,DB Calve Raise,Dumbbells, Beginner ,https://musclewiki.com/Dumbbells/Male/Calves/DB-Calve-Raise,https://www.musclewiki.com/media/uploads/male-dumbbell-calve-raise-side.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-calve-raise-front.gif,https://youtu.be/n6LP4UC_L80,https://youtu.be/OSO99xX-H_g,"1. 땅에 발을 키우십시오.발의 공을 접시 위에 놓아 움직임의 범위를 연장 할 수 있습니다.
2. 발 뒤꿈치에 끈이 부착되어 있고 발 뒤꿈치를 천장쪽으로 당기는 것을 상상해보십시오."
Abdominals,Crunches,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Abdominals/Crunches,https://www.musclewiki.com/media/uploads/Crunch-Front-021316.gif,https://www.musclewiki.com/media/uploads/Crunch-Side-021316.gif,https://www.youtube.com/watch?v=i-xRzmPWxaw%7C,https://www.youtube.com/watch?v=_ScJYz8h7Ko%7C,"1. 무릎이 구부러지고 발이 바닥에 평평한 상태에서 등을 평평하게 놓으십시오.
2. 손바닥을 향하게하여 사원에 손가락을 놓으십시오.
3. 배를 척추의 바닥으로 끌어 당겨 근육을 참여시킨 다음 머리와 어깨를 바닥에서 내립니다.시작 위치로 돌아가서 반복하십시오."
Abdominals,Laying Leg Raises,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Abdominals/Laying-Leg-Raises,https://www.musclewiki.com/media/uploads/LegRaises-Front-021316.gif,https://www.musclewiki.com/media/uploads/LegRaises-Side-021316.gif,https://www.youtube.com/watch?v=Ti3Lpnz9E18%7C,https://www.youtube.com/watch?v=NNRLdKvkhJU%7C,"1. 양쪽에 팔 손바닥을 내려 놓고 등을 대고 누워 있습니다.
2. 다리를 가능한 한 똑바로 유지하십시오.
3. 다리를 천천히 90 ° 각도로 높이 거나이 위치에서 일시 중지하거나 다리에 도달 할 수있는 한, 다리를 천천히 아래로 내립니다.
4. 이러한 움직임의 지속 시간은 속도가 느려서 운동량을 활용하지 않으므로 운동을 최대한 활용할 수 있습니다."
Abdominals,Leg Raises,Bodyweight, Intermediate ,https://musclewiki.com/Bodyweight/Female/Abdominals/Leg-Raises,https://www.musclewiki.com/media/uploads/female-leg-raises-front.gif,https://www.musclewiki.com/media/uploads/female-leg-raises-side.gif,https://www.youtube.com/watch?v=7RK5_cOEL4A%7C,https://www.youtube.com/watch?v=VMgKDEc4x4o%7C,"1. 양쪽에 팔 손바닥을 내려 놓고 등을 대고 누워 있습니다.
2. 다리를 가능한 한 똑바로 유지하십시오.
3. 다리를 천천히 90 ° 각도로 높이 거나이 위치에서 일시 중지하거나 다리에 도달 할 수있는 한, 다리를 천천히 아래로 내립니다."
Abdominals,Roll Outs,Machine, Intermediate ,https://musclewiki.com/Machine/Male/Abdominals/Roll-Outs,https://www.musclewiki.com/media/uploads/AbRoller-Front-021316.gif,https://www.musclewiki.com/media/uploads/AbRoller-Side-021316.gif,https://www.youtube.com/watch?v=EOC1gA5rXcA%7C,https://www.youtube.com/watch?v=UMp9fXddWrw%7C,"1. 양손으로 AB 롤러를 잡고 발을 위로 올려서 바닥에 무릎을 꿇고 교차합니다.
2. AB 롤러를 천천히 똑바로 굴려 몸을 직선 위치로 뻗습니다.
3. 스트레치 위치에서 일시 중지 한 후 시작 위치로 다시 당기기 시작하십시오.이것은 느리고 통제 된 움직임이어야합니다."
Abdominals,Situp,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Abdominals/Situp,https://www.musclewiki.com/media/uploads/kettlebell-male-situp-side.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-situp-front.gif,https://youtu.be/jnIQk1n9fiU,https://youtu.be/71EA0M9OF6o,"1. 똑 바른 다리로 등을 평평하게 놓고 가슴 길이로 가슴 위로 주전자 종을 잡고 있습니다.
2. 배를 척추의 바닥으로 끌어 당겨 근육을 잡은 다음 가슴 위의 팔 길이로 케틀벨을 올린 채 머리와 어깨를 바닥에서 내립니다.
3. 시작 위치로 돌아가서 반복하십시오."
Abdominals,Kettlebell Russian Twist,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Abdominals/Kettlebell-Russian-Twist,https://www.musclewiki.com/media/uploads/kettlebell-male-russiantwist-side.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-russiantwist-front.gif,https://youtu.be/djzupErfrok,https://youtu.be/pxIi1wVIrE0,"1. 다리가 구부러지고 무릎을 꿇고 발이 바닥에서 약간 상승하여 바닥에 앉으십시오.
2. 한쪽에서 시작하여 코어 근육이 약혼하여 똑바로 앉아 케틀벨을 양손으로 바닥에서 들어 올려 몸을 가로 질러 다른쪽으로 가져와 가슴을 바닥으로 돌리십시오.
3. Kettlebell을 바닥에 가볍게 두드려서 Kettlebell을 몸을 가로 질러 시작하여 가슴을 바닥으로 돌리십시오.
4. 운동 내내 다리와 발을 구부리고 발을 키우십시오."
Abdominals,Kettlebell Woodchopper,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Abdominals/Kettlebell-Woodchopper,https://www.musclewiki.com/media/uploads/kettlebell-male-woodchopper-front.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-woodchopper-side.gif,https://youtu.be/qP_XflQPUTI,https://youtu.be/_lki-MlS9Ec,"1. 어깨 너비보다 약간 더 넓은 발로 서서 양손으로 엉덩이에 주전자 종을 잡고 있습니다.
2. 팔을 똑바로 유지하고 케틀벨을 위쪽으로 그리고 몸을 가로 질러 어깨쪽으로 스윙하여 케틀벨을 머리 높이로 높이고 엉덩이를 회전시킵니다.
3. 시작 위치로 돌아가서 반복하십시오."
Abdominals,Windmill,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Abdominals/Windmill,https://www.musclewiki.com/media/uploads/kettlebell-male-windmill-front.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-windmill-side.gif,https://youtu.be/aS3Iutmq6TY,https://youtu.be/c9QFlDCYSw4,"1. 어깨 너비보다 약간 더 넓은 발로 서십시오.케틀벨을 한 손으로 잡고 팔을 머리 위로 뻗습니다.
2. 다리를 똑바로 똑바로 세우고 케틀벨을 머리 위로 유지하고 편안한 팔을 땅쪽으로 내리고 몸을 올린 팔의 측면쪽으로 비틀립니다.
3. 시작 물약으로 돌아가서 골반을 앞으로 기울이고 반복하십시오."
Abdominals,Abdominals Stretch Variation Four,Stretches, Beginner ,https://musclewiki.com/Stretches/Male/Abdominals/Abdominals-Stretch-Variation-Four,https://www.musclewiki.com/media/uploads/male-strech-3-front.gif,https://www.musclewiki.com/media/uploads/male-strech-3-side.gif,https://www.youtube.com/watch?v=ClaHcZch28Q%7C,https://www.youtube.com/watch?v=mfsT9zYZOfI%7C,"1. 발이 바닥에 단단히 심고 공을 눕히십시오.
2. 복부가 늘어나는 느낌이들 때까지 다시 몸을 기울이십시오.
3. 위쪽으로 위로 치고 1-2 카운트를 유지하십시오.
4. 시작 위치로 천천히 돌아와 반복하십시오."
Abdominals,Abdominals Stretch Variation Three,Stretches, Beginner ,https://musclewiki.com/Stretches/Male/Abdominals/Abdominals-Stretch-Variation-Three,https://www.musclewiki.com/media/uploads/male-strech-2-front.gif,https://www.musclewiki.com/media/uploads/male-strech-2-side.gif,https://www.youtube.com/watch?v=ABwpeUOFGf0%7C,https://www.youtube.com/watch?v=zA7obiEC7n8%7C,"1. 왼쪽 팔로 손을 뻗은 다음 오른쪽으로 천천히 기대어 있습니다.경사면에서 스트레칭이 느껴질 때까지 기대어 있습니다.
2. 똑바로 세우십시오.
3. 왼쪽 팔로 원하는 양의 반복을 완료 한 후 오른쪽 팔로 전환하고 왼쪽으로 기울입니다."
Abdominals,Abdominals Stretch Variation Two,Stretches, Beginner ,https://musclewiki.com/Stretches/Male/Abdominals/Abdominals-Stretch-Variation-Two,https://www.musclewiki.com/media/uploads/Male-strech-1-front.gif,https://www.musclewiki.com/media/uploads/Male-strech-1-side.gif,https://www.youtube.com/watch?v=i-xRzmPWxaw%7C,https://www.youtube.com/watch?v=_ScJYz8h7Ko%7C,"1. 똑바로 세우십시오.
2. 손가락을 연락 할 때까지 양손으로 위쪽으로 도달하십시오.
3. 손을 머리 위로 가면서 복부에서 늘어날 때까지 뒤로 기대어 가십시오."
Abdominals,Abdominals Stretch Variation One,Stretches, Beginner ,https://musclewiki.com/Stretches/Male/Abdominals/Abdominals-Stretch-Variation-One,https://www.musclewiki.com/media/uploads/male-strech-4-front.gif,https://www.musclewiki.com/media/uploads/male-strech-4-side.gif,https://www.youtube.com/watch?v=86oJqpkxxNI%7C,https://www.youtube.com/watch?v=w8sosfm9EBk%7C,"1. 바닥에 팔뚝을 평평하게두고 바닥에 뱃속에 누워 있습니다.
2. 팔꿈치를 뻗고 상체를 위로 밀어 넣으십시오.
3. 복근의 스트레칭을 느낄 때까지 상체를 위로 밀고 시작 위치로 돌아와 반복하십시오."
Abdominals,Forearm Plank,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Abdominals/Forearm-Plank,https://www.musclewiki.com/media/uploads/bodyweight-male-forearm-plant-front.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-forarm-plank-side.gif,https://youtu.be/DkN15y1slTA,https://youtu.be/DkN15y1slTA,"1. 팔꿈치가 어깨 너머로 평행 한 상태에서 어깨 아래에 90 ° 각도로 구부러진 팔꿈치로 땅에 팔뚝을 놓습니다.
2. 발가락 만 바닥에 닿아 발이 함께 있어야합니다.
3. 배를 바닥에서 들어 올려 발 뒤꿈치에서 머리 왕관까지 직선을 형성하고 붙잡 으십시오."
Abdominals,Hanging Knee Raises,Bodyweight, Beginner ,https://musclewiki.com/Bodyweight/Male/Abdominals/Hanging-Knee-Raises,https://www.musclewiki.com/media/uploads/bodyweight-male-hanging-knee-raises-front.gif,https://www.musclewiki.com/media/uploads/bodyweight-male-hanging-knee-raises-side.gif,https://youtu.be/FVFhZa94C6c,https://youtu.be/FlJVzEoh24g,"1. 막대를 잡고 걸어 다니고 몸과 다리를 똑바로 똑바로 세우십시오.
2. 천천히 무릎을 가슴까지 끌어 올리십시오
3. 가능한 한 무릎을 올리면 다리를 내리고 반복하십시오.이러한 움직임의 지속 시간은 속도가 느려서 운동량을 활용하지 않으므로 운동을 최대한 활용할 수 있습니다.
4. 이러한 움직임의 지속 시간은 속도가 느려서 운동량을 활용하지 않으므로 운동을 최대한 활용할 수 있습니다."
Abdominals,Barbell Roll Outs,Barbell, Intermediate ,https://musclewiki.com/Barbell/Male/Abdominals/Barbell-Roll-Outs,https://www.musclewiki.com/media/uploads/male-bb-front-rollout_TIYAuZr.gif,https://www.musclewiki.com/media/uploads/male-bb-side-rollout.gif,https://youtu.be/5zaNYdVMHZY,https://youtu.be/oAkHoqmkWIk,"1. 양손으로 바벨을 잡고 발을 위로 바닥에 무릎을 꿇고
2. 바벨을 천천히 똑바로 굴려 몸을 직선 위치로 뻗습니다.
3. 스트레치 위치에서 일시 중지 한 후 시작 위치로 다시 당기기 시작하십시오.이것은 느리고 통제 된 움직임이어야합니다."
Abdominals,Barbell Landmine Side Bend,Barbell, Intermediate ,https://musclewiki.com/Barbell/Male/Abdominals/Barbell-Landmine-Side-Bend,https://www.musclewiki.com/media/uploads/barbell-male-landminesidebend-side.gif,https://www.musclewiki.com/media/uploads/barbell-male-landminesidebend-front.gif,https://youtu.be/FSeXY4k4jYY,https://youtu.be/egxJNnAdTcc,"1. 똑바로 서서 바벨의 끝을 잡아
2. 엉덩이와 어깨를 앞으로 향하게하고 천천히 한쪽으로 구부립니다.
3. 직립 위치로 돌아갑니다.
4. 손을 바꾸고 반복하십시오."
Abdominals,Cable Wood Chopper,Cables, Intermediate ,https://musclewiki.com/Cables/Male/Abdominals/Cable-Wood-Chopper,https://www.musclewiki.com/media/uploads/cable-woodchopper-male-side.gif,https://www.musclewiki.com/media/uploads/cable-woodchopper-male-front.gif,https://youtu.be/bGfuynqdCW4,https://youtu.be/boaeG_ihTa8,"1. 케이블을 약 젖꼭지 수준으로 설정합니다.핸들 첨부 파일을 사용하십시오.
2. 옆으로 향한 다음 팔을 저항에 대항하여 팔을 뻗어 몸통을 회전시킵니다.
3. 주어진 수의 담당자를 완료 한 후 반대 방향에 직면하고 반복하십시오."
Abdominals,Standing Crunch,Cables, Advanced ,https://musclewiki.com/Cables/Male/Abdominals/Standing-Crunch,https://www.musclewiki.com/media/uploads/cable-standingcrunch-male-side.gif,https://www.musclewiki.com/media/uploads/cable-standingcrunch-male-front.gif,https://youtu.be/YA7Fm39bkv0,https://youtu.be/hscS99_SKwY,"1. 이중 손잡이 부착물을 사용하고 케이블을 상단으로 끝까지 설정하십시오.
2. 케이블 타워에서 멀어지고 몇 걸음 앞으로 걸어갑니다.
3. 엉덩이를 뒤로 밀고 복근을 구부리십시오.
4. 시작 위치로 돌아가서 반복하십시오."
Abdominals,Kneeling Crunch,Cables, Beginner ,https://musclewiki.com/Cables/Male/Abdominals/Kneeling-Crunch,https://www.musclewiki.com/media/uploads/cable-kneelingcrunch-male-side.gif,https://www.musclewiki.com/media/uploads/cable-kneelingcrunch-male-front.gif,https://youtu.be/tjzf7MggTJo,https://youtu.be/4EzEMaaby-0,"1. 이중 손잡이 부착물을 사용하고 케이블을 상단으로 끝까지 설정하십시오.
2. 몇 걸음 앞으로 걸어 가서 무릎을 꿇는 위치에 빠지십시오.
3. 엉덩이를 뒤로 밀고 복근을 구부린 다음 시작 위치에서 엉덩이를 앞으로 밀어 넣습니다."
Abdominals,Cable Pallof Press,Cables, Beginner ,https://musclewiki.com/Cables/Male/Abdominals/Cable-Pallof-Press,https://www.musclewiki.com/media/uploads/cable-paloffpress-male-front.gif,https://www.musclewiki.com/media/uploads/cable-paloffpress-male-side.gif,https://youtu.be/AGTeC1gOC8k,https://youtu.be/UXXUdsDKh7k,"1. 손잡이 부착물을 사용하고 케이블을 젖꼭지 레벨로 설정하고 몇 걸음 떨어진 곳에 걸어 가고 옆으로 향합니다.
2. 손잡이에서 양손과 주먹을 가슴에 대고 시작하십시오.
3. 팔꿈치가 완전히 확장 될 때까지 손잡이를 앞으로 누른 다음 핸들을 가슴으로 뒤로 당깁니다."
Abdominals,Wood Chopper,Band, Advanced ,https://musclewiki.com/Band/Male/Abdominals/Wood-Chopper,https://www.musclewiki.com/media/uploads/band-male-woodchopper-side.gif,https://www.musclewiki.com/media/uploads/band-male-woodchopper-front.gif,https://youtu.be/BMcxTkAonxc,https://youtu.be/z2deUmqVhfQ,no data
Abdominals,Crunch,Band, Intermediate ,https://musclewiki.com/Band/Male/Abdominals/Crunch,https://www.musclewiki.com/media/uploads/band-male-crunch-side.gif,https://www.musclewiki.com/media/uploads/band-male-crunch-front.gif,https://youtu.be/auYVooDCjiM,https://youtu.be/i4rcQm0SDc8,"1. 밴드를 사용할 수있는 가장 높은 앵커 포인트에 배치하십시오.밴드의 양쪽 끝을 잡고 무릎을 꿇는 위치에 빠지십시오.
2. 척추에서 엉덩이를 다시 굽히십시오.
3. 복근을 짜낸 다음 엉덩이와 척추를 시작 위치로 다시 뻗으십시오."
Abdominals,Pallof Press,Band, Beginner ,https://musclewiki.com/Band/Male/Abdominals/Pallof-Press,https://www.musclewiki.com/media/uploads/band-male-paloffpress-front.gif,https://www.musclewiki.com/media/uploads/band-male-paloffpress-side.gif,https://youtu.be/1Z8Gn9um8UU,https://youtu.be/8ZNnhxUURHM,"1. 밴드를 어깨 높이 인 앵커 포인트에 놓습니다.밴드가 팽팽해질 때까지 몇 걸음 떨어져 있습니다.
2. 손가락이 밴드 주위에 연락하고 주먹이 가슴에 연결된 상태로 시작하십시오.
3. 팔꿈치가 완전히 확장 될 때까지 밴드를 몸에서 멀리 눌러 팔꿈치를 뻗어 있습니다."
Abdominals,Dumbbell Woodchopper,Dumbbells, Advanced ,https://musclewiki.com/Dumbbells/Male/Abdominals/Dumbbell-Woodchopper,https://www.musclewiki.com/media/uploads/male-dumbbell-woodchopper-side.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-woodchopper-front.gif,https://youtu.be/etl87SX_itM,https://youtu.be/gqta2Baz6Ds,"1. 어깨 너비 자세로 서십시오.쿼드 중 하나 근처의 아령으로 시작하십시오.
2. 상단 척추에서 회전하여 비스듬한 것을 관여시킵니다.
3. 뒷발을 피벗하여 무릎에 너무 많은 토크를 생성하지 못하게 할 수 있습니다."
Abdominals,Dumbbell Situp,Dumbbells, Intermediate ,https://musclewiki.com/Dumbbells/Male/Abdominals/Dumbbell-Situp,https://www.musclewiki.com/media/uploads/male-dumbbell-situp-side.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-situp-front.gif,https://youtu.be/LIq_YQqiOtY,https://youtu.be/s1xgSj0qTRQ,"1. 척추 중립으로 땅에 평평하게 놓으십시오.주먹이 천장을 가리키도록 팔을 뻗어 있습니다.
2. 복근을 구부리면서 윗몸 일으십시오.전체 담당자의 천장에 계속 도달하십시오."
Abdominals,Russian Twist,Dumbbells, Intermediate ,https://musclewiki.com/Dumbbells/Male/Abdominals/Russian-Twist,https://www.musclewiki.com/media/uploads/male-dumbbell-russian-twist-side.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-russian-twist-front.gif,https://youtu.be/w8JxoO3sSyg,https://youtu.be/bl-EKCGMcDY,"1. 바닥에 앉아 무릎과 엉덩이를 90도 각도로 구부립니다.
2. 발은 땅에서 떠나야합니다.(바닥에 발 뒤꿈치가 너무 어려워지면)
3. 척추를 회전시켜 비스듬히 참여하십시오."
Abdominals,Plank Pullthrough,Dumbbells, Intermediate ,https://musclewiki.com/Dumbbells/Male/Abdominals/Plank-Pullthrough,https://www.musclewiki.com/media/uploads/male-dumbbell-plank-pull-through-side.gif,https://www.musclewiki.com/media/uploads/male-dumbbell-plank-pull-through-front.gif,https://youtu.be/Mkt6X155DeE,https://youtu.be/rdpKCDFZR84,"1. 판자 위치에 들어갑니다.무릎이나 발가락에서.
2. 오른손으로 DB로 시작하십시오.왼쪽으로 손을 뻗어 아령을 왼쪽 팔로 당깁니다.그런 다음 오른쪽으로 반복하십시오."
Abdominals,Barbell Situp,Barbell, Intermediate ,https://musclewiki.com/Barbell/Male/Abdominals/Barbell-Situp,https://www.musclewiki.com/media/uploads/male-bb-side-situp_fBUauNK.gif,https://www.musclewiki.com/media/uploads/male-bb-front-situp_rRXGCBY.gif,https://youtu.be/iDflVxwqBvI,https://youtu.be/R9T-P6O5FTM,"1. 어깨 너비 그립보다 약간 더 넓은 막대를 잡습니다.막대를 천장쪽으로 밀고 팔꿈치 확장을 유지하십시오.
2. 복근과 윗몸 일으십시오.바벨 오버 헤드를 유지하면서 몸통을 수직으로 유지하는 것을 목표로합니다."
Lower back,Deadlift,Barbell, Advanced ,https://musclewiki.com/Barbell/Male/Lowerback/Deadlift,https://www.musclewiki.com/media/uploads/male-barbell-deadlift-front.gif,https://www.musclewiki.com/media/uploads/male-barbell-deadlift-side.gif,https://youtu.be/QD-i3yUJcDQ,https://youtu.be/KuZSlDBgKGM,"1. 바 아래에서 1 피트로 서서 어깨 너비를 분리하여 손으로 막대를 잡습니다.
2. 무릎을 구부린 다음 등을 곧게 펴서 막대를 들어 올리십시오.등을 똑바로 유지하는 것이 중요합니다.
3. 전체 높이에 서서 잡으십시오.
4. 무릎을 구부리고 등을 똑바로 유지하여 바를 바닥으로 내립니다."
Lower back,45 Degree Back Extension,Machine, Intermediate ,https://musclewiki.com/Machine/Male/Lowerback/45-Degree-Back-Extension,https://www.musclewiki.com/media/uploads/45DegreeBackExtension-Front-021316.gif,https://www.musclewiki.com/media/uploads/45DegreeBackExtension-Side-021316.gif,https://www.youtube.com/watch?v=jf5cSyEu1Vk,https://www.youtube.com/watch?v=JvqOW4W_aLA,"1. 허벅지를 패딩에 놓고 플랫폼 지지대에 발을 연결하십시오.
2. 등을 똑바로 유지하고 다리와 등이 45 ° 각도가 될 때까지 허리를 천천히 구부립니다.
3. 천천히 몸을 시작 위치로 올립니다."
Lower back,Kettlebell Deadlift,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Hamstrings/Kettlebell-Deadlift,https://www.musclewiki.com/media/uploads/kettlebell-male-deadlift-front_Omfp4bo.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-deadlift-side_tSZaVor.gif,https://youtu.be/Cenw3VFlmWc,https://youtu.be/4elBSm1KQAM,"1. 발을 어깨 너비와 함께 허벅지 앞쪽에 양손으로 잡고있는 것입니다.
2. 엉덩이를 앞으로 구부려 케틀벨을 바닥으로 가져 오는 동안 무릎을 약간 구부리고 등을 똑바로 유지하십시오.
3. 서있는 위치로 돌아가서 반복하십시오."
Lower back,Kettlebell Swing,Kettlebells, Intermediate ,https://musclewiki.com/Kettlebells/Male/Hamstrings/Kettlebell-Swing,https://www.musclewiki.com/media/uploads/kettlebell-male-kb-swing-front.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-kb-swing-side.gif,https://youtu.be/VdgDAbEnNLg,https://youtu.be/m6DOWuBLs3U,"1. 다리 사이에 케틀벨을 잡고 무릎이 약간 구부러진 상태에서 발을 어깨 너비보다 약간 넓게 두십시오.
2. 등을 똑바로 유지하려면 케틀벨이 가슴과 함께 수평을 유지하고 조심스럽게 낮아질 때까지 케틀벨을 위로 스윙하십시오.
3. 반복하십시오"
Lower back,Staggered Deadlift,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Hamstrings/Staggered-Deadlift,https://www.musclewiki.com/media/uploads/kettlebell-male-staggereddeadlift-front.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-staggereddeadlift-side.gif,https://youtu.be/sjeoL90gh-A,https://youtu.be/tT3a0UkCg-A,"1. 발을 어깨 너비로두고 한 발을 뒤로 움직입니다.케틀벨을 허벅지 앞에서 양손으로 잡으십시오.
2. 무릎을 약간 구부리고 등을 똑바로 유지하는 동안 케틀벨을 바닥으로 가져 오는 엉덩이를 앞으로 구부립니다.
3. 직립 위치로 돌아가서 반복하십시오."
Lower back,Goblet Good Morning,Kettlebells, Beginner ,https://musclewiki.com/Kettlebells/Male/Lowerback/Goblet-Good-Morning,https://www.musclewiki.com/media/uploads/kettlebell-male-gobletgoodmorning-front.gif,https://www.musclewiki.com/media/uploads/kettlebell-male-gobletgoodmorning-side.gif,https://youtu.be/NaxfFSPhR6A,https://youtu.be/uyfpPRwsmhI,"1. 발을 어깨 너비로 두 손을 가슴 앞쪽으로 잡고 케틀벨을 잡고 서십시오.
2. 허리와 무릎을 똑바로 유지하고 케틀벨이 가슴에 가까이있는 엉덩이를 앞으로 구부립니다.
3. 서있는 위치로 돌아와 골반을 앞으로 밀어 넣습니다."
